图片 n 0
/ x 0
即时 c 0
聊天 nz 0
开发 v 0
经验 n 0
优先 vn 0
至少 d 0
年 m 0
android eng 1
程序开发 nr 0
经验 n 0
熟悉 v 0
常用 b 0
设计模式 n 0
扎实 a 0
数据结构 nz 1
/ x 0
算法 nz 1
基础 n 0
具备 v 0
良好 a 0
分析 vn 0
解决问题 n 0
能力 n 0
独立 v 0
承担 v 0
任务 n 0
系统 n 0
进度 d 0
控 v 0
能力 n 0
完整 a 0
android eng 1
商用 n 0
产品 n 0
实际 n 0
项目 n 0
经验 n 0
熟悉 v 0
android eng 1
应用 v 0
组件 n 0
运行 v 0
通信 j 0
机制 n 0
较好 a 0
java eng 1
编程 n 0
基础 n 0
良好 a 0
面向对象编程 l 0
思维 n 0
熟悉 v 0
设计模式 n 0
较强 a 0
责任心 n 0
团队精神 n 0
善于 v 0
沟通 v 0
合作 vn 0
需求 v 0
进行 v 0
android eng 1
平台 n 0
应用软件 l 0
架构设计 n 0
应用层 n 0
开发 v 0
维护 v 0
配合 v 0
开发 v 0
测试 nz 1
人员 n 0
完成 v 0
接口 v 0
对接 v 0
产品 n 0
发布 v 0
参与 v 0
开发 v 0
文档 n 0
撰写 v 0
上级 b 0
安排 v 0
临时性 b 0
工作 vn 0
两年 m 0
android eng 1
开发 v 0
经验 n 0
熟练掌握 i 0
android eng 1
sdk eng 1
开发 v 0
平台 n 0
框架 n 0
android eng 1
ui eng 1
组件 n 0
性能 n 0
优化 vn 0
内存优化 nz 1
深入 v 0
实践 v 0
精通 a 0
常用 b 0
软件架构 l 0
模式 n 0
熟悉 v 0
算法 nz 1
数据结构 nz 1
多线程 nz 1
网络 n 0
编程 n 0
socket eng 1
/ x 0
http eng 1
/ x 0
webservice eng 1
熟悉 v 0
主流 b 0
手机 n 0
特性 n 0
深刻理解 l 0
手机 n 0
客户端 n 0
软件 n 0
服务端 n 0
开发 v 0
特点 n 0
完整 a 0
android eng 1
项目 n 0
经验 n 0
至少 d 0
参加 v 0
一个 m 0
完整 a 0
商业 n 0
级 q 0
手机 n 0
应用 v 0
个人 n 0
发布 v 0
过较 d 0
受 v 0
关注 v 0
app eng 1
精通 a 0
java eng 1
语言 n 0
熟练掌握 i 0
面向对象 n 0
设计 vn 0
编程 n 0
两年 m 0
android eng 1
开发 v 0
经验 n 0
具备 v 0
独立 v 0
开发 v 0
应用 v 0
能力 n 0
熟悉 v 0
android eng 1
常用 b 0
组件 n 0
熟悉 v 0
android eng 1
框架 n 0
熟悉 v 0
网络通信 nt 0
相关 v 0
协议 n 0
常见 a 0
加密算法 nz 1
熟悉 v 0
android eng 1
平台 n 0
高性能 n 0
编程 n 0
性能 n 0
调优 v 0
熟悉 v 0
常见 a 0
开源 n 0
库 n 0
了解 v 0
实现 v 0
原理 n 0
精通 a 0
多线程 nz 1
开发 v 0
熟悉 v 0
android eng 1
自定义 l 0
组件 n 0
内存管理 nz 1
优化 vn 0
见解 v 0
拥有 v 0
hybrid eng 1
混合 vn 0
应用 v 0
架构 n 0
reactnative eng 1
/ x 0
weex eng 1
开发 v 0
动态 n 0
加载 v 0
/ x 0
组件 n 0
化 n 0
项目 n 0
实施 v 0
经验 n 0
优先 vn 0
学历 n 0
要求 v 0
全日制 nz 0
统招 v 0
本科 r 0
负责 v 0
移动端 nz 1
android eng 1
ios eng 1
开发 v 0
负责 v 0
系统 n 0
/ x 0
子系统 n 0
模块 n 0
级 q 0
架构设计 n 0
/ x 0
概要 v 0
设计 vn 0
工作 vn 0
独立 v 0
完成 v 0
客户端 n 0
软件 n 0
需求 v 0
整理 n 0
产品 n 0
运营 vn 0
人员 n 0
沟通 v 0
保证 v 0
产品 n 0
质量 n 0
开发进度 n 0
持续 vd 0
优化 vn 0
相关 v 0
产品 n 0
质量 n 0
/ x 0
性能 n 0
/ x 0
用户 n 0
体验 n 0
计算机 n 0
软件工程 l 0
相关 v 0
专业 n 0
熟练 a 0
阅读 v 0
英文 nz 0
文档 n 0
年 m 0
移动端 nz 1
开发 v 0
经验 n 0
至少 d 0
一款 m 0
产品 n 0
全程 n 0
经验 n 0
上线 n 0
精通 a 0
java eng 1
开发 v 0
语言 n 0
掌握 v 0
手机 n 0
终端 nz 1
软件 n 0
调试 vn 0
优化 vn 0
技能 n 0
具备 v 0
架构 n 0
设计 vn 0
app eng 1
框架 n 0
能力 n 0
责任心 n 0
好学 n 0
具有 v 0
团队 n 0
合作 vn 0
精神 n 0
承受 v 0
较大 a 0
工作 vn 0
压力 n 0
完成 v 0
android eng 1
系统 n 0
平台 n 0
进行 v 0
应用 v 0
程序开发 nr 0
设计 vn 0
/ x 0
调试 vn 0
工作 vn 0
项目 n 0
重构 n 0
代码 n 0
view eng 1
性能 n 0
优化 vn 0
质量 n 0
控 v 0
进度 d 0
完成 v 0
新 a 0
技术 n 0
方向 n 0
调研 vn 0
技术 n 0
难点 d 0
攻克 v 0
大专 n 0
以上学历 l 0
计算机相关 n 0
专业 n 0
扎实 a 0
java eng 1
语言 n 0
基础 n 0
两年 m 0
android eng 1
项目 n 0
开发 v 0
经验 n 0
三年 m 0
手机 n 0
开发 v 0
经验 n 0
熟悉 v 0
android eng 1
框架 n 0
特性 n 0
熟悉 v 0
面向对象编程 l 0
熟悉 v 0
网络 n 0
编程 n 0
/ x 0
安卓 nz 1
ui eng 1
框架 n 0
相关 v 0
开发工具 l 0
熟悉 v 0
android eng 1
线程 n 0
机制 n 0
能够 v 0
熟练 a 0
使用 v 0
安悉 v 0
android eng 1
系统 n 0
线程 n 0
类 q 0
service eng 1
/ x 0
广播 vn 0
熟悉 v 0
svn eng 1
git eng 1
相关 v 0
代码 n 0
管理工具 n 0
熟练掌握 i 0
udp eng 1
/ x 0
tcp eng 1
/ x 0
ip eng 1
/ x 0
http eng 1
网络协议 nz 1
精通 a 0
协议 n 0
设计 vn 0
熟悉 v 0
常用 b 0
设计模式 n 0
大型 b 0
终端 nz 1
软件架构 l 0
能力 n 0
上线 n 0
产品 n 0
优先 vn 0
较大 a 0
用户量 n 0
100 m 0
万 m 0
app eng 1
设计 vn 0
/ x 0
开发 v 0
/ x 0
持续 vd 0
改善 v 0
经验 n 0
优先 vn 0
骨干 n 0
主导 b 0
新闻 n 0
资讯 n 0
类 q 0
app eng 1
类似 v 0
今日 t 0
头条 n 0
腾讯 nz 0
新闻 n 0
搜狐 nz 0
新闻 n 0
开发 v 0
经验值 n 0
优先 vn 0
成都 ns 0
公 n 0
公司 n 0
成都市 ns 0
高新区 nr 0
天府 n 0
大道 n 0
1700 m 0
号 m 0
环球 n 0
中心 n 0
802 m 0
岗位 n 0
描述 v 0
完成 v 0
android eng 1
系统 n 0
平台 n 0
搭建 v 0
保证 v 0
稳定性 n 0
修复 v 0
系统性 n 0
bug eng 1
系统 n 0
做 v 0
必要 d 0
定制 v 0
公司 n 0
要求 v 0
客户 n 0
需求 v 0
定制 v 0
系统 n 0
应用 v 0
独立 v 0
开发 v 0
功能性 n 0
app eng 1
模块 n 0
负责 v 0
公司 n 0
无线 n 0
固 j 0
话 n 0
产品 n 0
软件设计 l 0
实现 v 0
协同 n 0
公司 n 0
部门 n 0
做 v 0
android eng 1
系统 n 0
层 q 0
支持 v 0
工作 vn 0
熟悉 v 0
androidframework eng 1
层 q 0
修改 v 0
定制 v 0
framwork eng 1
层 q 0
代码 n 0
系统 n 0
应用 v 0
定制 v 0
修改 v 0
经验 n 0
launcher eng 1
/ x 0
settings eng 1
/ x 0
contacts eng 1
熟悉 v 0
mtk eng 1
和展讯 nz 0
通话 n 0
模块 n 0
定制 v 0
dial eng 1
/ x 0
incallui eng 1
android eng 1
界面 n 0
布局 n 0
/ x 0
控件 n 0
熟练 a 0
使用 v 0
经验 n 0
清楚 a 0
jni eng 1
使用 v 0
方法 n 0
公司 n 0
产品 n 0
android eng 1
客户端 n 0
开发 v 0
/ x 0
维护 v 0
产品 n 0
需求 v 0
编码 n 0
实现 v 0
模块 n 0
功能 n 0
能够 v 0
确保 v 0
开发 v 0
质量 n 0
进度 d 0
负责 v 0
客户端 n 0
软件 n 0
编写 v 0
/ x 0
调试 vn 0
工作 vn 0
验证 v 0
修改 v 0
测试 nz 1
中 f 0
发现 v 0
问题 n 0
学习 v 0
研究 vn 0
新 a 0
技术 n 0
满足 v 0
产品 n 0
需求 v 0
开发 v 0
过程 n 0
中 f 0
体验 n 0
产品 n 0
提出 v 0
改进 v 0
建议 n 0
资历 n 0
要求 v 0
具备 v 0
年 m 0
android eng 1
平台 n 0
开发 v 0
经验 n 0
跨平台 n 0
项目 n 0
开发 v 0
经验 n 0
优先 vn 0
熟悉 v 0
android eng 1
应用 v 0
开发 v 0
具有 v 0
开发 v 0
完整 a 0
android eng 1
应用 v 0
经历 n 0
独立 v 0
开发 v 0
完成 v 0
app eng 1
经历 n 0
优先 vn 0
熟悉 v 0
android eng 1
开发 v 0
机制 n 0
android eng 1
系统 n 0
应用 v 0
管理 vn 0
/ x 0
进程 n 0
管理 vn 0
/ x 0
内存管理 nz 1
/ x 0
activity eng 1
管理机制 n 0
深入 v 0
理解 v 0
熟悉 v 0
目前 t 0
常用 b 0
网络通信 nt 0
协议 n 0
熟悉 v 0
android eng 1
各大 a 0
ui控件 eng 1
使用 v 0
能够 v 0
独立 v 0
开发 v 0
定制 v 0
控件 n 0
电商 n 0
工具 n 0
类 q 0
软件开发 l 0
经验 n 0
优先 vn 0
性格开朗 n 0
技术 n 0
强烈 a 0
兴趣 n 0
喜欢 v 0
钻研 n 0
具有 v 0
良好 a 0
学习 v 0
能力 n 0
/ x 0
沟通 v 0
技能 n 0
团队 n 0
合作 vn 0
能力 n 0
技术 n 0
log eng 1
开 v 0
源代码 n 0
仓库 n 0
优先 vn 0
计算机 n 0
相关 v 0
专业 n 0
专科 n 0
以上学历 l 0
精通 a 0
java eng 1
开发 v 0
语言 n 0
两年 m 0
java eng 1
/ x 0
j2me eng 1
开发 v 0
经验 n 0
至少 d 0
参加 v 0
一个 m 0
完整 a 0
商业 n 0
级 q 0
手机 n 0
应用 v 0
开发 v 0
项目 n 0
熟悉 v 0
android eng 1
sdk eng 1
应用 v 0
开发 v 0
框架 n 0
独立 v 0
开发 v 0
高性能 n 0
android eng 1
应用 v 0
面向对象 n 0
设计 vn 0
开发 v 0
深入 v 0
理解 v 0
熟悉 v 0
ooa eng 1
/ x 0
ood eng 1
设计 vn 0
方法 n 0
会 v 0
使用 v 0
基本 n 0
uml eng 1
模块 n 0
复用 v 0
性 n 0
思想 n 0
深入 v 0
理解 v 0
实践经验 n 0
熟悉 v 0
http eng 1
tcp eng 1
/ x 0
ip eng 1
常见 a 0
网络协议 nz 1
熟悉 v 0
网络 n 0
socket eng 1
编程 n 0
多线程 nz 1
编程 n 0
熟练掌握 i 0
sqlite eng 1
数据库 nz 1
编程 n 0
地理位置 n 0
定位 n 0
lbs eng 1
/ x 0
google eng 1
地图 n 0
开发 v 0
经验 n 0
优先 vn 0
数据结构 nz 1
/ x 0
基本 n 0
算法 nz 1
熟练掌握 i 0
具备 v 0
基本 n 0
算法设计 nz 1
能力 n 0
熟悉 v 0
软件工程 l 0
具有 v 0
良好 a 0
代码 n 0
习惯 n 0
良好 a 0
文档 n 0
维护 v 0
能力 n 0
具备 v 0
良好 a 0
表达 v 0
沟通 v 0
能力 n 0
具备 v 0
极强 a 0
团队精神 n 0
合作 vn 0
精神 n 0
工作 vn 0
热情 n 0
能够 v 0
一定 d 0
压力 n 0
工作 vn 0
负责 v 0
android eng 1
手机 n 0
/ x 0
平板 n 0
地图 n 0
客户端 n 0
软件 n 0
开发 v 0
/ x 0
文档 n 0
撰写 v 0
工作 vn 0
协助 v 0
上级 b 0
安排 v 0
/ x 0
实施 v 0
产品 n 0
项目 n 0
相关 v 0
开发 v 0
参与 v 0
团队 n 0
沟通 v 0
协调 v 0
直播 vn 0
app eng 1
产品 n 0
需求 v 0
开发 v 0
ios eng 1
应用 v 0
产品 n 0
负责 v 0
系统 n 0
/ x 0
子系统 n 0
模块 n 0
级 q 0
架构设计 n 0
/ x 0
概要 v 0
设计 vn 0
工作 vn 0
负责 v 0
性能 n 0
调优 v 0
提高 v 0
稳定性 n 0
负责 v 0
发现 v 0
改进 v 0
现有 b 0
软件 n 0
架构 n 0
实现 v 0
缺陷 v 0
研究 vn 0
探索 v 0
前沿技术 n 0
改进 v 0
工具 n 0
链 n 0
抽象 v 0
设计 vn 0
撰写 v 0
通用 v 0
中间件 n 0
提高 v 0
软件 n 0
可用性 n 0
提高 v 0
开发 v 0
效率 n 0
降低 v 0
维护 v 0
成本 n 0
撰写 v 0
开发 v 0
文档 n 0
单元测试 n 0
计算机 n 0
相关 v 0
专业本科 n 0
以上学历 l 0
计算机软件 n 0
/ x 0
通讯 nz 0
/ x 0
数学 n 0
相关 v 0
专业 n 0
优先 vn 0
年 m 0
android eng 1
工作 vn 0
经验 n 0
多个 m 0
完整 a 0
android eng 1
项目 n 0
经验 n 0
至少 d 0
参加 v 0
一个 m 0
完整 a 0
商业 n 0
级 q 0
手机 n 0
应用 v 0
精通 a 0
android eng 1
应用软件 l 0
编程 n 0
架构 n 0
熟练 a 0
使用 v 0
androidstudio eng 1
android eng 1
软件 n 0
开发工具 l 0
精通 a 0
android eng 1
各类 r 0
ui eng 1
组件 n 0
/ x 0
图像 n 0
动画 n 0
/ x 0
网络 n 0
/ x 0
文件系统 l 0
模块 n 0
使用 v 0
开发 v 0
精通 a 0
常用 b 0
软件架构 l 0
模式 n 0
熟悉 v 0
算法 nz 1
数据结构 nz 1
多线程 nz 1
网络 n 0
编程 n 0
socket eng 1
/ x 0
http eng 1
了解 v 0
底层 n 0
虚拟机 b 0
/ x 0
相关 v 0
c库 eng 1
技术 n 0
架构 n 0
优先 vn 0
工作 vn 0
积极主动 n 0
强 a 0
责任感 n 0
严谨 a 0
工作作风 n 0
具备 v 0
较强 a 0
沟通 v 0
能力 n 0
团队 n 0
协作 vn 0
精神 n 0
具备 v 0
良好 a 0
分析 vn 0
解决问题 n 0
能力 n 0
独立 v 0
承担 v 0
任务 n 0
系统 n 0
进度 d 0
控 v 0
能力 n 0
独立 v 0
开展 v 0
各项 r 0
工作 vn 0
承受 v 0
工作 vn 0
压力 n 0
直播 vn 0
类 q 0
项目 n 0
/ x 0
区块 n 0
链类 n 0
项目 n 0
经验 n 0
优先 vn 0
岗位 n 0
一微 d 0
信 v 0
ios eng 1
/ x 0
android eng 1
客户端 n 0
需求 v 0
开发 v 0
大方向 n 0
包括 v 0
ios eng 1
/ x 0
android eng 1
客户端 n 0
webview eng 1
开放 v 0
接口 v 0
/ x 0
open eng 0
sdk eng 1
开放 v 0
接口 v 0
/ x 0
公众 n 0
平台 n 0
相关 v 0
功能 n 0
开发 v 0
岗位 n 0
二 m 0
微信 vn 0
ios eng 1
/ x 0
android eng 1
客户端 n 0
需求 v 0
开发 v 0
大方向 n 0
包括 v 0
程序 n 0
android eng 1
客户端 n 0
框架 n 0
程序 n 0
ios eng 1
/ x 0
android eng 1
功能 n 0
开发 v 0
/ x 0
性能 n 0
优化 vn 0
/ x 0
预研 vn 0
类 q 0
探索 v 0
岗位 n 0
三 m 0
小游戏 n 0
客户端 n 0
框架 n 0
小游戏 n 0
ios eng 1
/ x 0
android eng 1
功能 n 0
开发 v 0
小游戏 n 0
性能 n 0
优化 vn 0
/ x 0
预研 vn 0
类 q 0
探索 v 0
扎实 a 0
计算机 n 0
理论 n 0
基础 n 0
年 m 0
移动 vn 0
pc eng 1
客户端 n 0
软件开发 l 0
经验 n 0
开放平台 nz 0
接口 v 0
良好 a 0
设计 vn 0
能力 n 0
具备 v 0
很强 a 0
自我 r 0
学习 v 0
能力 n 0
乐于 v 0
接受 v 0
挑战 vn 0
较强 a 0
抗压 nz 0
能力 n 0
/ x 0
自我 r 0
驱动力 n 0
积极思考 l 0
能力 n 0
业务 n 0
需求 v 0
android eng 1
平台 n 0
进行 v 0
应用 v 0
程序开发 nr 0
产品 n 0
功能模块 n 0
设计 vn 0
编码 n 0
实现 v 0
模块 n 0
功能 n 0
确保 v 0
开发 v 0
质量 n 0
参与 v 0
移动 vn 0
平台 n 0
软件 n 0
框架 n 0
研究 vn 0
设计 vn 0
实现 v 0
/ x 0
关键技术 n 0
验证 v 0
工作 vn 0
计算机相关 n 0
专业 n 0
本科 r 0
以上学历 l 0
三年 m 0
java eng 1
工作 vn 0
经验 n 0
具有 v 0
良好 a 0
英文 nz 0
阅读 v 0
能力 n 0
年 m 0
手机 n 0
应用 v 0
实际 n 0
开发 v 0
经验 n 0
年 m 0
android eng 1
开发 v 0
经验 n 0
android eng 1
版本 n 0
区别 n 0
特性 n 0
了然于胸 i 0
具有 v 0
android eng 1
主流 b 0
手机 n 0
机型 n 0
适配 v 0
经验 n 0
精通 a 0
常用 b 0
软件架构 l 0
模式 n 0
熟悉 v 0
算法 nz 1
数据结构 nz 1
多线程 nz 1
网络 n 0
编程 n 0
socket eng 1
/ x 0
http eng 1
/ x 0
webservice eng 1
良好 a 0
项目 n 0
过程 n 0
质量 n 0
控制 v 0
意识 n 0
应用 v 0
上架 v 0
经验 n 0
熟悉 v 0
android eng 1
软件 n 0
市场 n 0
规则 n 0
玩法 n 0
优先 vn 0
android eng 1
ui控件 eng 1
优化 vn 0
经验 n 0
/ x 0
懂 v 0
实现 v 0
androidui eng 1
特效 a 0
功能 n 0
优先 vn 0
android eng 1
内核 n 0
平台 n 0
熟悉 v 0
优先 vn 0
负责 v 0
参与 v 0
android eng 1
移动 vn 0
产品 n 0
设计 vn 0
开发 v 0
工作 vn 0
制定 v 0
设计 vn 0
应用 v 0
接口 v 0
满足 v 0
产品 n 0
扩展性 n 0
要求 v 0
关注 v 0
性能 n 0
提升 v 0
用户 n 0
体验 n 0
确认 v 0
代码 n 0
质量 n 0
保证 v 0
产品 n 0
顺利 ad 0
上线 n 0
理解 v 0
android eng 1
ndk eng 1
熟悉 v 0
android eng 1
平台 n 0
体系结构 n 0
精通 a 0
ui控件 eng 1
能够 v 0
实现 v 0
复杂 a 0
界面 n 0
交互 v 0
年 m 0
开发 v 0
经验 n 0
发 v 0
app eng 1
作品 n 0
优先 vn 0
基础 n 0
框架 n 0
设计 vn 0
/ x 0
公共 b 0
组件 n 0
开发 v 0
/ x 0
app eng 1
重构 n 0
优化 vn 0
实践经验 n 0
熟练掌握 i 0
android eng 1
基础 n 0
框架 n 0
原理 n 0
熟练掌握 i 0
网络通信 nt 0
机制 n 0
较强 a 0
jni eng 1
编程 n 0
能力 n 0
熟练掌握 i 0
android eng 1
平台 n 0
高性能 n 0
编程 n 0
性能 n 0
调优 v 0
优秀 a 0
承担 v 0
压力 n 0
能力 n 0
喜欢 v 0
挑战 vn 0
难题 n 0
能够 v 0
适应 v 0
高强度 n 0
工作 vn 0
技术 n 0
激情 n 0
喜欢 v 0
钻研 n 0
具有 v 0
较强 a 0
独立 v 0
工作 vn 0
能力 n 0
解决问题 n 0
能力 n 0
强烈 a 0
责任心 n 0
良好 a 0
沟通 v 0
能力 n 0
良好 a 0
团队 n 0
合作 vn 0
精神 n 0
福利待遇 n 0
五险 n 0
一金 n 0
带薪 v 0
年 m 0
假 a 0
带薪 v 0
培训 vn 0
内训 n 0
体系 n 0
职业 n 0
课程体系 n 0
良好 a 0
职位 n 0
晋升 nr 0
体系 n 0
多通道 l 0
成长 v 0
路径 n 0
公司 n 0
组织 v 0
团队 n 0
建设 vn 0
活动 vn 0
节日 t 0
礼品 n 0
总 b 0
惊喜 a 0
发生 v 0
参与 v 0
掌门 n 0
业务 n 0
相关 v 0
android eng 1
客户端 n 0
产品 n 0
软件开发 l 0
全过程 n 0
架构 n 0
/ x 0
实现 v 0
/ x 0
测试 nz 1
/ x 0
维护 v 0
负责 v 0
ui eng 1
/ x 0
网络 n 0
/ x 0
在线 b 0
教学 n 0
应用 v 0
程序开发 nr 0
维护 v 0
完成 v 0
工作 vn 0
相关 v 0
文档 n 0
编写 v 0
优化 vn 0
软件 n 0
性能指标 n 0
优化 vn 0
软件 n 0
内存 n 0
占用 v 0
提升 v 0
软件 n 0
网络 n 0
加载 v 0
速度 n 0
参与 v 0
android eng 1
系统 n 0
新 a 0
特性 n 0
研究 vn 0
协助 v 0
解决 v 0
客户 n 0
软件技术 n 0
疑难 n 0
利用 n 0
业内 f 0
新 a 0
技术 n 0
快速 d 0
重构 n 0
/ x 0
优化 vn 0
相关 v 0
模块 n 0
代码 n 0
指导 n 0
初级 b 0
工程师 n 0
工作 vn 0
带领 v 0
完成 v 0
研发 j 0
任务 n 0
全日制 nz 0
本科 r 0
以上学历 l 0
计算机 n 0
/ x 0
软件 n 0
相关 v 0
专业 n 0
年 m 0
android eng 1
开发 v 0
经验 n 0
具有 v 0
成熟 a 0
android eng 1
app eng 1
产品开发 l 0
经验 n 0
熟练掌握 i 0
andrroid eng 1
sdk eng 1
java eng 1
设计模式 n 0
http eng 1
多线程 nz 1
编程 n 0
熟悉 v 0
androidframework eng 1
插件 n 0
开发 v 0
app eng 1
架构设计 n 0
优先 vn 0
熟悉 v 0
android eng 1
系统 n 0
常用 b 0
性能 n 0
调试 vn 0
工具 n 0
具有 v 0
一定 d 0
逻辑思维 l 0
能力 n 0
分析 vn 0
问题 n 0
解决问题 n 0
能力 n 0
强 a 0
工作 vn 0
责任心 n 0
强 a 0
具有 v 0
强烈 a 0
团队 n 0
协作 vn 0
精神 n 0
承受 v 0
一定 d 0
工作 vn 0
压力 n 0
具备 v 0
以下 f 0
条件 n 0
优先 vn 0
熟练掌握 i 0
okhttp eng 1
/ x 0
rxjava eng 1
/ x 0
retrofit eng 1
/ x 0
butterknife eng 1
开源 n 0
项目 n 0
原理 n 0
优先 vn 0
熟练掌握 i 0
reactnative eng 1
/ x 0
原生 n 0
混合 vn 0
开发 v 0
经验 n 0
优先 vn 0
维护 v 0
开源 n 0
项目 n 0
优先 vn 0
大规模 b 0
代码 n 0
阅读 v 0
修改 v 0
经验 n 0
优先 vn 0
负责 v 0
android eng 1
客户端 n 0
相关 v 0
产品 n 0
设计 vn 0
开发 v 0
/ x 0
文档 n 0
撰写 v 0
项目 n 0
改进 v 0
参与 v 0
android eng 1
平台 n 0
业务 n 0
应用 v 0
功能设计 i 0
架构 n 0
规划 n 0
参与 v 0
产品设计 n 0
设计规范 n 0
完成 v 0
技术 n 0
文档 n 0
编写 v 0
负责 v 0
优化 vn 0
客户端 n 0
软件 n 0
模块 n 0
结构 n 0
流程 n 0
逻辑 n 0
优化 vn 0
客户端 n 0
软件 n 0
相关 v 0
产品 n 0
适配 v 0
/ x 0
升级 vn 0
扎实 a 0
java eng 1
基础 n 0
具有 v 0
年 m 0
java eng 1
开发 v 0
经验 n 0
至少 d 0
年 m 0
android eng 1
实际 n 0
开发 v 0
经验 n 0
熟悉 v 0
android eng 1
体系结构 n 0
具备 v 0
android eng 1
应用 v 0
开发 v 0
经验 n 0
熟悉 v 0
主要 b 0
系统 n 0
控件 n 0
自定义 l 0
控件 n 0
/ x 0
事件 n 0
手势 n 0
操作 v 0
能够 v 0
应用 v 0
熟练 a 0
选择 v 0
解决方案 n 0
熟悉 v 0
android eng 1
网络通信 nt 0
机制 n 0
socket eng 1
通信 j 0
/ x 0
tcp eng 1
/ x 0
ip eng 1
http eng 1
tp eng 1
一定 d 0
理解 v 0
经验 n 0
熟悉 v 0
android eng 1
应用 v 0
性能 n 0
优化 vn 0
页面 n 0
卡顿 nrt 0
内存 n 0
处理 v 0
见解 v 0
相关 v 0
经验 n 0
优先 vn 0
具备 v 0
良好 a 0
面向对象分析 l 0
设计 vn 0
知识 v 0
熟悉 v 0
软件工程 l 0
常用 b 0
设计模式 n 0
良好 a 0
沟通 v 0
能力 n 0
良好 a 0
职业 n 0
素质 n 0
团队 n 0
合作 vn 0
精神 n 0
工作 vn 0
认真负责 n 0
熟悉 v 0
ndk eng 1
jni eng 1
开发 v 0
优先 vn 0
负责 v 0
android eng 1
客户端 n 0
设计 vn 0
/ x 0
编码 n 0
/ x 0
测试 nz 1
工作 vn 0
负责 v 0
app eng 1
性能 n 0
优化 vn 0
负责 v 0
关键 n 0
模块 n 0
技术 n 0
攻关 v 0
要求 v 0
完成 v 0
相关 v 0
技术 n 0
文档 n 0
编写 v 0
协助 v 0
项目组 n 0
相关 v 0
人员 n 0
完成 v 0
系统分析 l 0
/ x 0
架构 n 0
接口 v 0
设计 vn 0
协助 v 0
产品 n 0
经理 n 0
ui eng 1
完成 v 0
界面 n 0
用户 n 0
体验 n 0
设计 vn 0
优化 vn 0
实现 v 0
产品 n 0
用户 n 0
体验 n 0
提升 v 0
/ x 0
机型 n 0
适配 v 0
工作 vn 0
计算机 n 0
/ x 0
软件 n 0
/ x 0
电子 n 0
/ x 0
信息 n 0
/ x 0
自动化 l 0
相关 v 0
专业 n 0
年 m 0
移动 vn 0
互联网 n 0
从业 v 0
经验 n 0
年 m 0
android eng 1
应用 v 0
开发 v 0
经验 n 0
熟知 v 0
编程 n 0
规范 n 0
熟悉 v 0
软件开发 l 0
流程 n 0
框架 n 0
设计 vn 0
开发 v 0
经验 n 0
熟练掌握 i 0
android eng 1
/ x 0
java eng 1
程序开发 nr 0
熟悉 v 0
ndk eng 1
掌握 v 0
jni eng 1
运用 vn 0
熟悉 v 0
数据结构 nz 1
/ x 0
常用 b 0
算法 nz 1
面向对象 n 0
设计 vn 0
设计模式 n 0
androidui eng 1
设计 vn 0
掌握 v 0
android eng 1
activity eng 1
/ x 0
service eng 1
线程 n 0
/ x 0
进程 n 0
通信 j 0
同步 d 0
wifi eng 1
/ x 0
蓝牙 ns 0
/ x 0
网络 n 0
编程 n 0
/ x 0
数据 n 0
存储 j 0
io eng 1
开发 v 0
智能家居 nr 0
/ x 0
物 zg 0
联网 nz 0
相关 v 0
